#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68522
#Date Time: 2021-12-03 11:46:07.598
#Sample rate: 50000Hz
#Samples: 100000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Group: 34
Turn: Right
Run: 40
Ball radius: 12.5mm
Angle: High
Time (s),Channel 1 (V)
0.1682600000000001,0.3286592006151396
0.1682800000000001,0.3293230214179417
0.1683,0.3299868422207366
0.16832,0.32832729021374
0.16834,0.3293230214179392
0.1683600000000001,0.3289911110165396
0.1683800000000001,0.3286592006151396
0.1684,0.3286592006151396
0.16842,0.32832729021374
0.16844,0.3279953798123401
0.1684600000000001,0.3279953798123401
0.1684800000000001,0.3269996486081406
0.1685000000000001,0.3276634694109377
0.16852,0.326999648608143
0.16854,0.326335827805341
0.16856,0.3273315590095405
0.1685800000000001,0.3266677382067409
0.1686000000000001,0.3276634694109402
0.16862,0.3276634694109402
0.16864,0.3269996486081406
0.16866,0.3279953798123401
0.1686800000000001,0.3269996486081406
0.1687000000000001,0.3279953798123401
0.1687200000000001,0.3279953798123376
0.16874,0.3273315590095429
0.16876,0.3279953798123401
0.16878,0.3276634694109402
0.1688000000000001,0.3269996486081406
0.1688200000000001,0.3276634694109389
0.16884,0.3273315590095417
0.16886,0.3276634694109402
0.16888,0.3273315590095405
0.1689000000000001,0.326335827805341
0.1689200000000001,0.3279953798123401
0.1689400000000001,0.3266677382067421
0.16896,0.3269996486081393
0.16898,0.3273315590095405
0.169,0.3269996486081406
0.1690200000000001,0.3279953798123401
0.1690400000000001,0.3273315590095405
0.1690600000000001,0.3276634694109426
0.16908,0.32832729021374
0.1691,0.3276634694109402
0.16912,0.32832729021374
0.1691400000000001,0.32832729021374
0.1691600000000001,0.3279953798123413
0.16918,0.3283272902137387
0.1692,0.3273315590095405
0.16922,0.3276634694109402
